,Unnamed: 0,Date,Item,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Companies,Published by,Audience,Recall type,Recall class,Starting date:,Posting date:,Type of communication:,Subcategory:,Source of recall:,Issue:,Audience:,Identification number:,Hazard classification:
65,0,2020-03-31,"
  Expedited access to disinfectants, hand sanitizers and personal protective equipment to help limit the spread of COVID-19, as well as swabs for testing 
",,,,,,,,,,public advisory,,"March 18, 2020","March 31, 2020",Advisory,"Medical Device, Natural health products",Health Canada,Supply,General Public,RA-72623,
66,0,2020-03-30,"
  Stockpiling drugs can lead to local shortages: Canadians urged not to buy more medication than usual during the COVID-19 pandemic 
",,,,,,,,,,public advisory,,"March 30, 2020",,Advisory,Drugs,Health Canada,Supply,General Public,RA-72661,
67,0,2020-03-30,"
  Taro-Zoledronic Acid (2020-03-30) 
",,,,,,,,,,health product recall,,"March 30, 2020",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-72683,Type I
68,0,2020-03-27,"
  Health products that make false or misleading claims to prevent, treat or cure COVID-19 may put your health at risk 
",,,,,,,,,,public advisory,,"March 27, 2020",,Advisory,"Medical Device, Natural health products",Health Canada,,General Public,RA-72659,
69,0,2020-03-23,"
  Betaderm Ointment (2020-03-23) 
",,,,,,,,,,health product recall,,"March 23, 2020",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-72681,Type III
70,0,2020-03-20,"
  No scientific evidence that ibuprofen worsens COVID-19 symptoms 
",,,,,,,,,,information update,,"March 20, 2020",,Information Update,Drugs,Health Canada,Important Safety Information,"General Public, Healthcare Professionals",RA-72633,
71,0,2020-03-19,"
  Unauthorized skin lightening product seized from Danforth Variety & Fruit Market: Product may pose serious health risks 
",,,,,,,,,,public advisory,,"March 19, 2020",,Advisory,Natural health products,Health Canada,Supply,General Public,RA-72625,
72,0,2020-03-18,"
  Sterimax Tetrabenazine (2020-03-18) 
",,,,,,,,,,health product recall,,"March 18, 2020",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-72631,Type III
73,0,2020-03-16,"
  Fludeoxyglucose (18F) Injection (2020-03-16) 
",,,,,,,,,,health product recall,,"March 16, 2020",,Drug Recall,Drugs,Health Canada,Product Safety,"Healthcare Professionals, Hospitals",RA-72795,Type II
74,0,2020-03-15,"
  Update on the rifampin drug shortage 
",,,,,,,,,,public advisory,,"March 15, 2020",,Advisory,Drugs,Health Canada,Supply,General Public,RA-72601,
75,0,2020-03-13,"
  Unauthorized products may pose serious health risks (February 10, 2020 to March 13, 2020) 
",,,,,,,,,,public advisory,,"February 10, 2020","March 13, 2020",Advisory,"Drugs, Natural health products",Health Canada,"Unauthorized products, Important Safety Information",General Public,RA-72293,
76,0,2020-03-13,"
  Change Healthcare Cardiology ECG Management System (2020-02-09) 
",,,,,,,,,,health product recall,,"February 9, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72533,Type II
77,0,2020-03-13,"
  Hemochron Signature Elite (2020-01-30) 
",,,,,,,,,,health product recall,,"March 13, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72535,Type III
78,0,2020-03-13,"
  Access 2 Immunoassay System (2020-02-11) 
",,,,,,,,,,health product recall,,"February 11, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72537,Type III
79,0,2020-03-13,"
  Mevatron Linear Accelerators (2020-02-17) 
",,,,,,,,,,health product recall,,"February 17, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72539,Type II
80,0,2020-03-13,"
  Firefly Splashy & Firefly GoTo Seat (2019-09-23) 
",,,,,,,,,,health product recall,,"September 23, 2019","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72541,Type II
81,0,2020-03-13,"
  XN-10 & XN-11 Modules (2020-02-20) 
",,,,,,,,,,health product recall,,"March 13, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72563,Type III
82,0,2020-03-13,"
  Sterizone VP4 Sterilizer (2020-02-19) 
",,,,,,,,,,health product recall,,"February 19, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72567,Type II
83,0,2020-03-13,"
  Remel Pathotec CO 100/PK (2020-02-20) 
",,,,,,,,,,health product recall,,"February 20, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72569,Type III
84,0,2020-03-13,"
  Idylla EGFR Mutation Test (2020-02-22) 
",,,,,,,,,,health product recall,,"February 22, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72571,Type II
85,0,2020-03-13,"
  MOBILETT Elara Max (2020-02-25) 
",,,,,,,,,,health product recall,,"February 25, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72573,Type III
86,0,2020-03-13,"
  ADVIA Centaur XPT Instrument (2020-02-26) 
",,,,,,,,,,health product recall,,"February 26, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72575,Type III
87,0,2020-03-13,"
  MAGNETOM Terra (2020-02-27) 
",,,,,,,,,,health product recall,,"February 27, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72579,Type III
88,0,2020-03-13,"
  MAGNETOM Sola (2020-02-27) 
",,,,,,,,,,health product recall,,"February 27, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72581,Type III
89,0,2020-03-13,"
  ARTIS Pheno (2020-02-27) 
",,,,,,,,,,health product recall,,"February 27, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72583,Type III
90,0,2020-03-13,"
  LINEAR ARRAY HPV (Human Papilloma Virus) Genotyping Test (2020-02-19) 
",,,,,,,,,,health product recall,,"February 19, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72585,Type III
91,0,2020-03-13,"
  VARIANT NBS Newborn Screening System - Sickle Cell Program (2020-02-27) 
",,,,,,,,,,health product recall,,"February 27, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72587,Type III
92,0,2020-03-13,"
  ITS4850A Intellivue Telemetry System (2020-02-28) 
",,,,,,,,,,health product recall,,"February 28, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72589,Type II
93,0,2020-03-13,"
  ATELLICA CH 930 Analyzer (2020-02-28) 
",,,,,,,,,,health product recall,,"February 28, 2020","March 13, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72593,Type II
94,0,2020-03-13,"
  Indefense30 (2020-03-13) 
",,,,,,,,,,health product recall,,"March 13, 2020",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-72605,Type III
95,0,2020-03-11,"
  Cybersecurity vulnerabilities associated with some medical devices with Bluetooth Low Energy chips 
",,,,,,,,,,information update,,"March 11, 2020",,Information Update,Medical Device,Health Canada,Important Safety Information,Healthcare Professionals,RA-72555,
96,0,2020-03-10,"
  Unauthorized skin lightening products seized from Blue Sky Supermarket: products may pose serious health risks 
",,,,,,,,,,public advisory,,"March 10, 2020",,Advisory,Drugs,Health Canada,Unauthorized products,General Public,RA-72543,
97,0,2020-03-10,"
  Jamp-Metformin Product Recall (2020-03-10) 
",,,,,,,,,,health product recall,,"March 10, 2020",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-72565,Type I
98,0,2020-03-06,"
  Ornithine Decaboxylase Tablets (2019-06-20) 
",,,,,,,,,,health product recall,,"June 20, 2019","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72481,Type III
99,0,2020-03-06,"
  Atellica IM 1300 & 1600 Analyzer (2020-01-09) 
",,,,,,,,,,health product recall,,"January 9, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72483,Type II
100,0,2020-03-06,"
  Remisol Advance (2019-08-07) 
",,,,,,,,,,health product recall,,"August 7, 2019","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72485,Type II
101,0,2020-03-06,"
  Intellijoint KNEE Software Application (2020-02-11) 
",,,,,,,,,,health product recall,,"February 11, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72487,Type II
102,0,2020-03-06,"
  Elecsys CA 19-9 (2020-02-10) 
",,,,,,,,,,health product recall,,"February 10, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72489,Type II
103,0,2020-03-06,"
  Immulite System Estradiol Assay (2020-02-11) 
",,,,,,,,,,health product recall,,"February 11, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72491,Type II
104,0,2020-03-06,"
  Syngo.Plaza (2020-02-12) 
",,,,,,,,,,health product recall,,"February 12, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72493,Type II
105,0,2020-03-06,"
  iChem Velocity Urine Chemistry Strips (2020-02-14) 
",,,,,,,,,,health product recall,,"February 14, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72495,Type II
106,0,2020-03-06,"
  Atellica CH Ethyl Alcohol (2020-02-19) 
",,,,,,,,,,health product recall,,"February 19, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72497,Type III
107,0,2020-03-06,"
  Expression MR400 MRI Patient Monitoring System (2020-02-26) 
",,,,,,,,,,health product recall,,"February 26, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72499,Type III
108,0,2020-03-06,"
  ABL800 FLEX System - Instrument Configurations (2020-02-24) 
",,,,,,,,,,health product recall,,"February 24, 2020","March 6, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72501,Type II
109,0,2020-03-04,"
  Brigham Enterprises Inc. Product Recall (2020-03-04) 
",,,,,,,,,,health product recall,,"March 4, 2020",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-74071,Type II
110,0,2020-03-03,"
  Pipeline Flex Embolization Device and Pipeline Flex Embolization Device With Shield Technology (2020-02-18) 
",,,,,,,,,,health product recall,,"February 18, 2020","March 3, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72475,Type I
111,0,2020-02-28,"
  Electrosurgical Tip Cleaner (2019-11-22) 
",,,,,,,,,,health product recall,,"November 22, 2019","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72415,Type II
112,0,2020-02-28,"
  Trima Accel Platelet and Multiplasma Sets (2019-12-19) 
",,,,,,,,,,health product recall,,"December 19, 2019","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72417,Type II
113,0,2020-02-28,"
  SYNCHRON Systems ISE Electrolyte Reference (2020-01-22) 
",,,,,,,,,,health product recall,,"January 22, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72419,Type II
114,0,2020-02-28,"
  Artis Pheno (2020-02-07) 
",,,,,,,,,,health product recall,,"February 7, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72421,Type II
115,0,2020-02-28,"
  GlideScope Video Laryngoscopes (2020-01-27) 
",,,,,,,,,,health product recall,,"January 27, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72423,Type III
116,0,2020-02-28,"
  Alinity ci-series System Control Module (SCM) (2020-01-29) 
",,,,,,,,,,health product recall,,"January 29, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72425,Type III
117,0,2020-02-28,"
  HeartWare Ventricular Assist System - Battery Charger And AC Adapter (2020-01-28) 
",,,,,,,,,,health product recall,,"January 28, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72427,Type II
118,0,2020-02-28,"
  Ellipse VR and DR (2020-01-22) 
",,,,,,,,,,health product recall,,"January 22, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72429,Type II
119,0,2020-02-28,"
  Monaco RTP System (2020-02-07) 
",,,,,,,,,,health product recall,,"February 7, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72431,Type II
120,0,2020-02-28,"
  CLINITEK Status System - Urine Chemistry Analyzer (2020-02-10) 
",,,,,,,,,,health product recall,,"February 10, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72433,Type III
121,0,2020-02-28,"
  Ysio Radiography X-Ray System - Full Motorized (2020-02-10) 
",,,,,,,,,,health product recall,,"February 10, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Laceration Hazard,"General Public, Healthcare Professionals, Hospitals",RA-72435,Type III
122,0,2020-02-28,"
  Beckman Coulter AU System - Liquid Urine Chemistry Calibrator (2020-02-05) 
",,,,,,,,,,health product recall,,"February 5, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72437,Type III
123,0,2020-02-28,"
  i-STAT CG4+, G3+ & CHEM8+cartridges (blue) (2020-02-04) 
",,,,,,,,,,health product recall,,"February 4, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72441,Type III
124,0,2020-02-28,"
  Architect eAssay CD-ROM (2020-02-14) 
",,,,,,,,,,health product recall,,"February 14, 2020","February 28, 2020",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-72443,Type III
